id_asignacion,id_gestion,id_asignatura,id_docente,siacop_id_persona,paralelo,turno,horas_asignadas,categoria,nombramiento,evaluacion_nota,evaluacion_archivo_digital,nombre_sede,siacop_id_asignacion_docente,siacop_id_asignacion,siacop_id_gestion,siacop_gestion
1084,12,816,4,74,B,M,20,CONTRATADO,MED.VILESP.14.156.176.MED - 102.1.M.B / 26.,NULL,,VILLA ESPERANZA,120073,99546,156,2020
1085,12,839,28,368,A,T,24,CONTRATADO,MED.VILESP.14.156.176.MED - 504.5.T.A / 28.,NULL,,VILLA ESPERANZA,120079,99564,156,2020
1086,12,821,15,229,G,T,20,CONTRATADO,MED.VILESP.14.156.176.MED - 201.2.T.G / 29.,NULL,,VILLA ESPERANZA,120085,99529,156,2020
1087,12,823,13,227,F,T,24,CONTRATADO,MED.VILESP.14.156.176.MED-300.3.T.F / 31.,NULL,,VILLA ESPERANZA,120100,99721,156,2020
1088,12,818,48,681,A,T,28,CONTRATADO,MED.VILESP.14.156.176.MED-200.2.T.A / 33.,NULL,,VILLA ESPERANZA,120113,99752,156,2020
1089,12,814,26,351,C,M,40,CONTRATADO,MED.VILESP.14.156.176.MED - 100.1.M.C / 35.,NULL,,VILLA ESPERANZA,120115,99545,156,2020
1090,12,825,90,1706,F,T,24,CONTRATADO,MED.VILESP.14.156.176.MED - 303.3.T.F / 36.,NULL,,VILLA ESPERANZA,120118,99738,156,2020
1091,12,814,58,1251,K,N,40,CONTRATADO,MED.VILESP.14.156.176.MED - 100.1.N.K / 32.,NULL,,VILLA ESPERANZA,120136,99704,156,2020
1092,12,814,57,808,G,M,40,CONTRATADO,MED.VILESP.14.156.176.MED - 100.1.M.G / 37.,NULL,,VILLA ESPERANZA,120455,99588,156,2020
1093,12,1365,9,177,PH,M,40,CONTRATADO,MED.VILESP.14.156.176.MED-502.5.M.PH / 38.,NULL,,VILLA ESPERANZA,120463,99711,156,2020
1094,12,818,86,1550,C,M,14,CONTRATADO,MED.VILESP.14.156.176.MED-200.2.M.C / 76.,NULL,,VILLA ESPERANZA,122166,101792,156,2020
1095,12,818,97,1764,F,M,14,CONTRATADO,MED.VILESP.14.156.176.MED-200.2.M.F / 62.,NULL,,VILLA ESPERANZA,122180,101809,156,2020
1096,12,818,166,31552,H,M,14,CONTRATADO,MED.VILESP.14.156.176.MED-200.2.M.H / 70.,NULL,,VILLA ESPERANZA,122184,101813,156,2020
1097,12,1364,104,2313,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-502.5.M.PH / 63.,NULL,,VILLA ESPERANZA,122354,101903,156,2020
1098,12,838,217,53081,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED - 503.5.M.PH / 66.,NULL,,VILLA ESPERANZA,122360,101904,156,2020
1099,12,1360,209,49718,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 61.,NULL,,VILLA ESPERANZA,122363,101905,156,2020
1100,12,1356,211,51270,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-500.5.M.PH / 75.,NULL,,VILLA ESPERANZA,122373,101907,156,2020
1101,12,1357,241,71988,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-500.5.M.PH / 79.,NULL,,VILLA ESPERANZA,122382,101911,156,2020
1102,12,832,197,43272,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED - 403.4.M.PH / 56.,NULL,,VILLA ESPERANZA,122395,101919,156,2020
1103,12,1349,260,84698,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 69.,NULL,,VILLA ESPERANZA,122396,101920,156,2020
1104,12,1347,61,1271,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 64.,NULL,,VILLA ESPERANZA,122398,101922,156,2020
1105,12,827,69,1284,PH,M,10,CONTRATADO,MED.VILESP.14.156.176.MED-304.3.M.PH / 72.,NULL,,VILLA ESPERANZA,122403,101923,156,2020
1106,12,1343,89,1705,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-301-02.3.M.PH / 53.,NULL,,VILLA ESPERANZA,122426,101935,156,2020
1107,12,1342,103,2246,PH,M,20,CONTRATADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 58.,NULL,,VILLA ESPERANZA,122433,101945,156,2020
1108,12,821,130,4107,D,M,10,CONTRATADO,MED.VILESP.14.156.176.MED - 201.2.M.D / 78.,NULL,,VILLA ESPERANZA,122615,101823,156,2020
1109,12,821,60,1268,E,M,10,CONTRATADO,MED.VILESP.14.156.176.MED - 201.2.M.E / 54.,NULL,,VILLA ESPERANZA,122623,101826,156,2020
1110,12,5716,57,808,G,M,40,CONTRATADO,MED.VILESP.82.156.176.MED-100.1.M.G / 50.,NULL,,VILLA ESPERANZA,122777,102116,156,2020
1111,12,821,50,729,A,T,10,CONTRATADO,MED.VILESP.14.156.176.MED - 201.2.T.A / 55.,NULL,,VILLA ESPERANZA,122804,101819,156,2020
1112,12,5718,125,3497,H,M,8,CONTRATADO,MED.VILESP.82.156.176.MED-103.1.M.H / 59.,NULL,,VILLA ESPERANZA,122809,102135,156,2020
1113,12,5718,84,1475,C,T,8,CONTRATADO,MED.VILESP.82.156.176.MED-103.1.T.C / 57.,NULL,,VILLA ESPERANZA,122813,102136,156,2020
1114,12,5719,83,1472,K,T,10,CONTRATADO,MED.VILESP.82.156.176.MED-102.1.T.K / 67.,NULL,,VILLA ESPERANZA,122815,102056,156,2020
1115,12,5717,34,472,K,M,10,CONTRATADO,MED.VILESP.82.156.176.MED-101.1.M.K / 71.,NULL,,VILLA ESPERANZA,122817,102048,156,2020
1116,12,5717,125,3497,D,T,10,CONTRATADO,MED.VILESP.82.156.176.MED-101.1.T.D / 60.,NULL,,VILLA ESPERANZA,122820,102043,156,2020
1117,12,5717,172,35254,C,T,10,CONTRATADO,MED.VILESP.82.156.176.MED-101.1.T.C / 74.,NULL,,VILLA ESPERANZA,122821,102038,156,2020
1118,12,5716,161,5738,B,T,20,CONTRATADO,MED.VILESP.82.156.176.MED-100.1.T.B / 52.,NULL,,VILLA ESPERANZA,122822,101460,156,2020
1119,12,823,86,1550,A,M,12,CONTRATADO,MED.VILESP.14.156.176.MED-300.3.M.A / 77.,NULL,,VILLA ESPERANZA,122830,102137,156,2020
1120,12,5716,10,187,A,M,40,CONTRATADO,MED.VILESP.82.156.176.MED-100.1.M.A / 39.,NULL,,VILLA ESPERANZA,122844,101985,156,2020
1121,12,5719,29,372,C,M,20,CONTRATADO,MED.VILESP.82.156.176.MED-102.1.M.C / 46.,NULL,,VILLA ESPERANZA,122848,102139,156,2020
1122,12,5719,4,74,B,M,20,CONTRATADO,MED.VILESP.82.156.176.MED-102.1.M.B / 44.,NULL,,VILLA ESPERANZA,122849,102140,156,2020
1123,12,5717,38,488,B,M,20,CONTRATADO,MED.VILESP.82.156.176.MED-101.1.M.B / 43.,NULL,,VILLA ESPERANZA,122850,102141,156,2020
1124,12,5719,83,1472,A,T,20,CONTRATADO,MED.VILESP.82.156.176.MED-102.1.T.A / 41.,NULL,,VILLA ESPERANZA,122851,102143,156,2020
1125,12,5718,45,630,A,M,16,CONTRATADO,MED.VILESP.82.156.176.MED-103.1.M.A / 42.,NULL,,VILLA ESPERANZA,122852,102145,156,2020
1126,12,5716,58,1251,K,N,40,CONTRATADO,MED.VILESP.82.156.176.MED-100.1.N.K / 51.,NULL,,VILLA ESPERANZA,122853,102147,156,2020
1127,12,5717,16,232,A,M,20,CONTRATADO,MED.VILESP.82.156.176.MED-101.1.M.A / 40.,NULL,,VILLA ESPERANZA,122854,102150,156,2020
1128,12,5717,16,232,F,T,20,CONTRATADO,MED.VILESP.82.156.176.MED-101.1.T.F / 48.,NULL,,VILLA ESPERANZA,122855,102152,156,2020
1129,12,5716,26,351,C,M,40,CONTRATADO,MED.VILESP.82.156.176.MED-100.1.M.C / 45.,NULL,,VILLA ESPERANZA,122856,102153,156,2020
1130,12,5719,35,475,F,T,20,CONTRATADO,MED.VILESP.82.156.176.MED-102.1.T.F / 49.,NULL,,VILLA ESPERANZA,122857,102156,156,2020
1131,12,5719,35,475,D,T,20,CONTRATADO,MED.VILESP.82.156.176.MED-102.1.T.D / 47.,NULL,,VILLA ESPERANZA,122858,102157,156,2020
1132,12,5716,152,4633,E,T,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.T.E / 8.,NULL,,VILLA ESPERANZA,122860,102160,156,2020
1133,12,5717,115,3301,I,M,20,INVITADO,MED.VILESP.82.156.176.MED-101.1.M.I / 12.,NULL,,VILLA ESPERANZA,122861,102162,156,2020
1134,12,5717,115,3301,H,M,20,INVITADO,MED.VILESP.82.156.176.MED-101.1.M.H / 11.,NULL,,VILLA ESPERANZA,122862,102164,156,2020
1135,12,5716,5,115,F,M,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.M.F / 10.,NULL,,VILLA ESPERANZA,122863,102166,156,2020
1136,12,5719,134,4368,E,M,16,INVITADO,MED.VILESP.82.156.176.MED-102.1.M.E / 13.,NULL,,VILLA ESPERANZA,122864,102158,156,2020
1137,12,5719,134,4368,I,N,16,INVITADO,MED.VILESP.82.156.176.MED-102.1.N.I / 9.,NULL,,VILLA ESPERANZA,122865,102168,156,2020
1138,12,2549,255,84018,A,M,40,INVITADO,MED.VILESP.14.156.176.MED-600.6.M.A / 14.,NULL,,VILLA ESPERANZA,122866,102023,156,2020
1139,12,819,78,1383,E,T,10,CONTRATADO,MED.VILESP.14.156.176.MED - 202.2.T.E / 65.,NULL,,VILLA ESPERANZA,122950,101831,156,2020
1140,12,824,63,1276,C,M,12,CONTRATADO,MED.VILESP.14.156.176.MED - 302.3.M.C / 68.,NULL,,VILLA ESPERANZA,122951,101951,156,2020
1141,12,825,249,75075,B,M,12,CONTRATADO,MED.VILESP.14.156.176.MED - 303.3.M.B / 73.,NULL,,VILLA ESPERANZA,122952,101497,156,2020
1142,12,1365,142,4396,PH,M,20,INVITADO,MED.VILESP.14.156.176.MED-502.5.M.PH / 16.,NULL,,VILLA ESPERANZA,123554,103056,156,2020
1143,12,1355,80,1456,PH,M,20,INVITADO,MED.VILESP.14.156.176.MED-500.5.M.PH / 15.,NULL,,VILLA ESPERANZA,123629,103120,156,2020
1144,12,838,248,75068,PH,M,20,INVITADO,MED.VILESP.14.156.176.MED - 503.5.M.PH / 17.,NULL,,VILLA ESPERANZA,123639,103123,156,2020
1145,13,2507,29,372,A,M,40,INVESTIGADOR,MED.INSDEINV.14.160.176.INV.11.M.A / 1.,NULL,,INSTITUTO DE  INVESTIGACIÓN,124515,103618,160,2020 INVESTIGACIÓN
1146,13,2507,172,35254,B,T,40,INVESTIGADOR,MED.INSDEINV.14.160.176.INV.11.T.B / 2.,NULL,,INSTITUTO DE  INVESTIGACIÓN,124518,103619,160,2020 INVESTIGACIÓN
1147,12,1349,62,1275,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 40.,NULL,,VILLA ESPERANZA,124779,103777,156,2020
1148,12,5717,39,520,G,T,20,INVITADO,MED.VILESP.82.156.176.MED-101.1.T.G / 47.,NULL,,VILLA ESPERANZA,124824,103798,156,2020
1149,12,1342,131,4363,PH,T,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.T.PH / 44.,NULL,,VILLA ESPERANZA,124894,103840,156,2020
1150,12,819,63,1276,H,T,20,INVITADO,MED.VILESP.14.156.176.MED - 202.2.T.H / 45.,NULL,,VILLA ESPERANZA,124896,103841,156,2020
1151,12,1359,266,90354,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 35.,NULL,,VILLA ESPERANZA,124959,103838,156,2020
1152,12,1365,71,1291,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-502.5.M.PH / 34.,NULL,,VILLA ESPERANZA,124981,103885,156,2020
1153,12,819,158,5166,F,M,20,INVITADO,MED.VILESP.14.156.176.MED - 202.2.M.F / 31.,NULL,,VILLA ESPERANZA,124991,103887,156,2020
1154,12,5726,158,5166,C,M,40,INVITADO,MED.VILESP.82.156.176.MED-105.1.M.C / 30.,NULL,,VILLA ESPERANZA,125010,103899,156,2020
1155,12,1343,192,40101,PH,T,40,INVITADO,MED.VILESP.14.156.176.MED-301-02.3.T.PH / 21.,NULL,,VILLA ESPERANZA,125056,103914,156,2020
1156,12,5716,117,3303,N,N,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.N.N / 54.,NULL,,VILLA ESPERANZA,125072,103916,156,2020
1157,12,5718,84,1475,B,T,16,INVITADO,MED.VILESP.82.156.176.MED-103.1.T.B / 20.,NULL,,VILLA ESPERANZA,125080,103918,156,2020
1158,12,5718,129,3868,E,T,16,INVITADO,MED.VILESP.82.156.176.MED-103.1.T.E / 26.,NULL,,VILLA ESPERANZA,125100,103930,156,2020
1159,12,5718,129,3868,F,N,16,INVITADO,MED.VILESP.82.156.176.MED-103.1.N.F / 24.,NULL,,VILLA ESPERANZA,125101,103932,156,2020
1160,12,822,39,520,B,M,20,INVITADO,MED.VILESP.14.156.176.MED-204.2.M.B / 48.,NULL,,VILLA ESPERANZA,125116,103941,156,2020
1161,12,5719,29,372,H,M,20,INVITADO,MED.VILESP.82.156.176.MED-102.1.M.H / 19.,NULL,,VILLA ESPERANZA,125135,103969,156,2020
1162,12,5719,4,74,G,M,20,INVITADO,MED.VILESP.82.156.176.MED-102.1.M.G / 27.,NULL,,VILLA ESPERANZA,125231,104010,156,2020
1163,12,819,255,84018,G,M,20,INVITADO,MED.VILESP.14.156.176.MED - 202.2.M.G / 57.,NULL,,VILLA ESPERANZA,125262,104041,156,2020
1164,12,820,133,4365,D,T,20,INVITADO,MED.VILESP.14.156.176.MED - 203.2.T.D / 25.,NULL,,VILLA ESPERANZA,125264,103999,156,2020
1165,12,818,160,5737,B,T,28,INVITADO,MED.VILESP.14.156.176.MED-200.2.T.B / 36.,NULL,,VILLA ESPERANZA,125267,104044,156,2020
1166,12,820,186,38695,H,T,20,INVITADO,MED.VILESP.14.156.176.MED - 203.2.T.H / 29.,NULL,,VILLA ESPERANZA,125270,104045,156,2020
1167,12,5716,161,5738,M,M,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.M.M / 37.,NULL,,VILLA ESPERANZA,125273,104047,156,2020
1168,12,832,141,4392,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED - 403.4.M.PH / 42.,NULL,,VILLA ESPERANZA,125274,104048,156,2020
1169,12,820,22,309,G,M,20,INVITADO,MED.VILESP.14.156.176.MED - 203.2.M.G / 41.,NULL,,VILLA ESPERANZA,125289,104051,156,2020
1170,12,1342,262,84796,PH,T,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.T.PH / 59.,NULL,,VILLA ESPERANZA,125294,104052,156,2020
1171,12,818,198,44407,D,T,28,INVITADO,MED.VILESP.14.156.176.MED-200.2.T.D / 39.,NULL,,VILLA ESPERANZA,125298,104053,156,2020
1172,12,5716,164,29606,H,T,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.T.H / 58.,NULL,,VILLA ESPERANZA,125300,104054,156,2020
1173,12,5716,135,4380,O,M,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.M.O / 53.,NULL,,VILLA ESPERANZA,125302,104073,156,2020
1174,12,5719,144,4414,J,M,20,INVITADO,MED.VILESP.82.156.176.MED-102.1.M.J / 55.,NULL,,VILLA ESPERANZA,125306,104083,156,2020
1175,12,5718,199,45552,G,T,16,INVITADO,MED.VILESP.82.156.176.MED-103.1.T.G / 49.,NULL,,VILLA ESPERANZA,125311,104086,156,2020
1176,12,5725,141,4392,A,M,20,INVITADO,MED.VILESP.82.156.176.MED-104.1.M.A / 43.,NULL,,VILLA ESPERANZA,125317,104088,156,2020
1177,12,1342,170,35252,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 51.,NULL,,VILLA ESPERANZA,125323,104092,156,2020
1178,12,818,97,1764,G,M,28,INVITADO,MED.VILESP.14.156.176.MED-200.2.M.G / 23.,NULL,,VILLA ESPERANZA,125326,104094,156,2020
1179,12,5725,78,1383,B,M,20,INVITADO,MED.VILESP.82.156.176.MED-104.1.M.B / 28.,NULL,,VILLA ESPERANZA,125332,104096,156,2020
1180,12,5716,82,1458,P,N,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.N.P / 33.,NULL,,VILLA ESPERANZA,125365,104119,156,2020
1181,12,5717,125,3497,E,M,20,INVITADO,MED.VILESP.82.156.176.MED-101.1.M.E / 22.,NULL,,VILLA ESPERANZA,125369,104120,156,2020
1182,12,1344,130,4107,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-03.3.M.PH / 52.,NULL,,VILLA ESPERANZA,125375,104065,156,2020
1183,12,838,113,3298,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED - 503.5.M.PH / 38.,NULL,,VILLA ESPERANZA,125390,104126,156,2020
1184,12,820,114,3299,C,T,20,INVITADO,MED.VILESP.14.156.176.MED - 203.2.T.C / 18.,NULL,,VILLA ESPERANZA,125395,104128,156,2020
1185,12,824,206,48236,A,M,24,INVITADO,MED.VILESP.14.156.176.MED - 302.3.M.A / 60.,NULL,,VILLA ESPERANZA,125405,103095,156,2020
1186,12,5718,6,124,D,T,16,INVITADO,MED.VILESP.82.156.176.MED-103.1.T.D / 46.,NULL,,VILLA ESPERANZA,125411,104050,156,2020
1187,12,5716,239,71047,L,T,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.T.L / 56.,NULL,,VILLA ESPERANZA,125414,104152,156,2020
1188,12,833,47,677,PH,M,40,CONTRATADO,MED.VILESP.14.156.176.MED-404.4.M.PH / 81.,NULL,,VILLA ESPERANZA,125532,104230,156,2020
1189,12,1359,44,629,PH,M,40,CONTRATADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 82.,NULL,,VILLA ESPERANZA,125533,103878,156,2020
1190,12,819,77,1379,D,M,20,CONTRATADO,MED.VILESP.14.156.176.MED - 202.2.M.D / 80.,NULL,,VILLA ESPERANZA,125535,102068,156,2020
1191,12,825,148,4486,D,T,24,INVITADO,MED.VILESP.14.156.176.MED - 303.3.T.D / 32.,NULL,,VILLA ESPERANZA,125668,104290,156,2020
1192,12,5717,172,35254,J,T,20,INVITADO,MED.VILESP.82.156.176.MED-101.1.T.J / 50.,NULL,,VILLA ESPERANZA,125676,104295,156,2020
1193,12,824,56,800,D,M,24,CONTRATADO,MED.VILESP.14.156.176.MED - 302.3.M.D / 83.,NULL,,VILLA ESPERANZA,125730,104288,156,2020
1194,12,828,215,53060,A,T,16,INVITADO,MED.VILESP.14.156.176.MED - 305.3.T.A / 61.,NULL,,VILLA ESPERANZA,125739,104316,156,2020
1195,12,828,215,53060,B,T,16,INVITADO,MED.VILESP.14.156.176.MED - 305.3.T.B / 67.,NULL,,VILLA ESPERANZA,125751,104321,156,2020
1196,12,1344,268,94931,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-03.3.M.PH / 68.,NULL,,VILLA ESPERANZA,126160,104380,156,2020
1197,12,1342,232,65954,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 65.,NULL,,VILLA ESPERANZA,126173,104490,156,2020
1198,12,821,128,3784,F,M,20,INVITADO,MED.VILESP.14.156.176.MED - 201.2.M.F / 69.,NULL,,VILLA ESPERANZA,126207,104495,156,2020
1199,12,827,93,1758,PH,M,20,INVITADO,MED.VILESP.14.156.176.MED-304.3.M.PH / 70.,NULL,,VILLA ESPERANZA,126216,104102,156,2020
1200,12,1363,238,70911,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 71.,NULL,,VILLA ESPERANZA,126222,104496,156,2020
1201,12,839,276,100918,B,T,24,INVITADO,MED.VILESP.14.156.176.MED - 504.5.T.B / 63.,NULL,,VILLA ESPERANZA,126223,104497,156,2020
1202,12,5716,254,81982,D,T,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.T.D / 64.,NULL,,VILLA ESPERANZA,126224,104491,156,2020
1203,12,1350,102,2229,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 62.,NULL,,VILLA ESPERANZA,126230,104413,156,2020
1204,12,1342,242,72288,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 66.,NULL,,VILLA ESPERANZA,126240,104499,156,2020
1205,12,1342,200,46370,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 72.,NULL,,VILLA ESPERANZA,126256,104501,156,2020
1206,12,5726,127,3522,B,T,40,INVITADO,MED.VILESP.82.156.176.MED-105.1.T.B / 73.,NULL,,VILLA ESPERANZA,126274,104494,156,2020
1207,12,5726,277,102451,A,M,40,INVITADO,MED.VILESP.82.156.176.MED-105.1.M.A / 123.,NULL,,VILLA ESPERANZA,126431,104493,156,2020
1208,12,5717,38,488,L,M,20,INVITADO,MED.VILESP.82.156.176.MED-101.1.M.L / 81.,NULL,,VILLA ESPERANZA,126434,104614,156,2020
1209,12,821,60,1268,B,T,20,INVITADO,MED.VILESP.14.156.176.MED - 201.2.T.B / 74.,NULL,,VILLA ESPERANZA,126435,104615,156,2020
1210,12,1346,138,4387,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 89.,NULL,,VILLA ESPERANZA,126436,104616,156,2020
1211,12,1356,226,62996,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-500.5.M.PH / 90.,NULL,,VILLA ESPERANZA,126437,103114,156,2020
1212,12,1360,195,42857,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 86.,NULL,,VILLA ESPERANZA,126439,104618,156,2020
1213,12,5726,277,102451,D,T,40,INVITADO,MED.VILESP.82.156.176.MED-105.1.T.D / 122.,NULL,,VILLA ESPERANZA,126440,104619,156,2020
1214,12,1361,264,84819,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 102.,NULL,,VILLA ESPERANZA,126441,104620,156,2020
1215,12,840,263,84797,B,T,24,INVITADO,MED.VILESP.14.156.176.MED - 505.5.T.B / 108.,NULL,,VILLA ESPERANZA,126442,104621,156,2020
1216,12,820,70,1290,E,T,20,INVITADO,MED.VILESP.14.156.176.MED - 203.2.T.E / 80.,NULL,,VILLA ESPERANZA,126443,104622,156,2020
1217,12,822,146,4483,D,T,20,INVITADO,MED.VILESP.14.156.176.MED-204.2.T.D / 95.,NULL,,VILLA ESPERANZA,126444,104623,156,2020
1218,12,1342,253,78669,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 114.,NULL,,VILLA ESPERANZA,126445,104624,156,2020
1219,12,1358,216,53065,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-500.5.M.PH / 116.,NULL,,VILLA ESPERANZA,126446,104312,156,2020
1220,12,1359,189,39937,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 107.,NULL,,VILLA ESPERANZA,126448,104617,156,2020
1221,12,818,222,57762,E,M,28,INVITADO,MED.VILESP.14.156.176.MED-200.2.M.E / 98.,NULL,,VILLA ESPERANZA,126449,104625,156,2020
1222,12,824,246,73258,E,M,24,INVITADO,MED.VILESP.14.156.176.MED - 302.3.M.E / 130.,NULL,,VILLA ESPERANZA,126451,104626,156,2020
1223,12,823,132,4364,C,M,24,INVITADO,MED.VILESP.14.156.176.MED-300.3.M.C / 126.,NULL,,VILLA ESPERANZA,126456,104628,156,2020
1224,12,824,73,1314,B,M,24,INVITADO,MED.VILESP.14.156.176.MED - 302.3.M.B / 127.,NULL,,VILLA ESPERANZA,126457,104629,156,2020
1225,12,818,94,1759,I,T,28,INVITADO,MED.VILESP.14.156.176.MED-200.2.T.I / 125.,NULL,,VILLA ESPERANZA,126458,104630,156,2020
1226,12,821,168,32606,H,M,20,INVITADO,MED.VILESP.14.156.176.MED - 201.2.M.H / 97.,NULL,,VILLA ESPERANZA,126459,104631,156,2020
1227,12,823,267,90360,B,T,24,INVITADO,MED.VILESP.14.156.176.MED-300.3.T.B / 131.,NULL,,VILLA ESPERANZA,126461,104633,156,2020
1228,12,827,245,73257,PH,T,20,INVITADO,MED.VILESP.14.156.176.MED-304.3.T.PH / 128.,NULL,,VILLA ESPERANZA,126464,104627,156,2020
1229,12,827,235,70366,PH,T,20,INVITADO,MED.VILESP.14.156.176.MED-304.3.T.PH / 133.,NULL,,VILLA ESPERANZA,126465,104635,156,2020
1230,12,827,272,99972,PH,M,20,INVITADO,MED.VILESP.14.156.176.MED-304.3.M.PH / 129.,NULL,,VILLA ESPERANZA,126466,104636,156,2020
1231,12,1363,214,53015,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-501.5.M.PH / 109.,NULL,,VILLA ESPERANZA,126469,101906,156,2020
1232,12,834,98,1783,B,T,24,INVITADO,MED.VILESP.14.156.176.MED-405.4.T.B / 92.,NULL,,VILLA ESPERANZA,126470,104638,156,2020
1233,12,1342,184,38686,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 83.,NULL,,VILLA ESPERANZA,126472,104640,156,2020
1234,12,1346,221,56132,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 76.,NULL,,VILLA ESPERANZA,126473,104641,156,2020
1235,12,1352,187,38727,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-401 .4.M.PH / 91.,NULL,,VILLA ESPERANZA,126475,104643,156,2020
1236,12,1354,234,66892,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-401 .4.M.PH / 84.,NULL,,VILLA ESPERANZA,126478,104645,156,2020
1237,12,825,95,1760,C,M,24,INVITADO,MED.VILESP.14.156.176.MED - 303.3.M.C / 78.,NULL,,VILLA ESPERANZA,126479,104639,156,2020
1238,12,1348,95,1760,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 77.,NULL,,VILLA ESPERANZA,126480,104642,156,2020
1239,12,831,188,39931,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED - 402.4.M.PH / 87.,NULL,,VILLA ESPERANZA,126481,104049,156,2020
1240,12,833,120,3309,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-404.4.M.PH / 79.,NULL,,VILLA ESPERANZA,126482,103836,156,2020
1241,12,1364,140,4391,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-502.5.M.PH / 85.,NULL,,VILLA ESPERANZA,126483,104613,156,2020
1242,12,5716,270,96173,J,T,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.T.J / 113.,NULL,,VILLA ESPERANZA,126485,104646,156,2020
1243,12,825,218,53623,E,M,24,INVITADO,MED.VILESP.14.156.176.MED - 303.3.M.E / 132.,NULL,,VILLA ESPERANZA,126487,104647,156,2020
1244,12,5716,223,57791,I,M,40,INVITADO,MED.VILESP.82.156.176.MED-100.1.M.I / 115.,NULL,,VILLA ESPERANZA,126488,104492,156,2020
1245,12,1342,1,6,PH,T,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.T.PH / 96.,NULL,,VILLA ESPERANZA,126490,104649,156,2020
1246,12,1342,185,38689,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 121.,NULL,,VILLA ESPERANZA,126491,104650,156,2020
1247,12,1342,169,35069,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-301-01.3.M.PH / 106.,NULL,,VILLA ESPERANZA,126492,104651,156,2020
1248,12,1348,88,1704,PH,M,40,INVITADO,MED.VILESP.14.156.176.MED-400 .4.M.PH / 111.,NULL,,VILLA ESPERANZA,126493,104652,156,2020
